date,station,id,count
2020-01-01,170,170_3,4219
2020-01-02,170,170_4,43864
2020-01-03,170,170_5,31156
2020-01-04,170,170_6,46738
2020-01-05,170,170_7,3965
2020-01-06,170,170_1,30204
2020-01-07,170,170_2,23433
2020-01-08,170,170_3,21753
2020-01-09,170,170_4,19675
2020-01-10,170,170_5,22880
2020-01-11,170,170_6,46331
2020-01-12,170,170_7,3672
2020-01-13,170,170_1,22897
2020-01-14,170,170_2,20268
2020-01-15,170,170_3,22525
2020-01-16,170,170_4,25247
2020-01-17,170,170_5,24588
2020-01-18,170,170_6,45456
2020-01-19,170,170_7,4300
2020-01-20,170,170_1,23064
2020-01-21,170,170_2,22893
2020-01-22,170,170_3,20952
2020-01-23,170,170_4,22076
2020-01-24,170,170_5,25529
2020-01-25,170,170_6,43863
2020-01-26,170,170_7,5682
2020-01-27,170,170_1,19580
2020-01-28,170,170_2,19043
2020-01-29,170,170_3,20550
2020-01-30,170,170_4,22784
2020-01-31,170,170_5,33796
2020-02-01,170,170_6,38247
2020-02-02,170,170_7,3750
2020-02-03,170,170_1,23495
2020-02-04,170,170_2,15235
2020-02-05,170,170_3,25056
2020-02-06,170,170_4,24079
2020-02-07,170,170_5,30911
2020-02-08,170,170_6,49382
2020-02-09,170,170_7,2781
2020-02-10,170,170_1,15707
2020-02-11,170,170_2,18879
2020-02-12,170,170_3,22179
2020-02-13,170,170_4,18253
2020-02-14,170,170_5,32300
2020-02-15,170,170_6,52245
2020-02-16,170,170_7,3831
2020-02-17,170,170_1,23736
2020-02-18,170,170_2,25415
2020-02-19,170,170_3,28094
2020-02-20,170,170_4,14641
2020-02-21,170,170_5,30268
2020-02-22,170,170_6,35033
2020-02-23,170,170_7,2897
2020-02-24,170,170_1,7676
2020-02-25,170,170_2,23440
2020-02-26,170,170_3,17514
2020-02-27,170,170_4,13008
2020-02-28,170,170_5,25145
2020-02-29,170,170_6,34837
2020-03-01,170,170_7,3272
2020-03-02,170,170_1,17590
2020-03-03,170,170_2,19893
2020-03-04,170,170_3,20583
2020-03-05,170,170_4,13397
2020-03-06,170,170_5,20040
2020-03-07,170,170_6,44222
2020-03-08,170,170_7,3253
2020-03-09,170,170_1,20878
2020-03-10,170,170_2,13697
2020-03-11,170,170_3,12912
2020-03-12,170,170_4,20676
2020-03-13,170,170_5,18662
2020-03-14,170,170_6,29413
2020-03-15,170,170_7,3949
2020-03-16,170,170_1,17565
2020-03-17,170,170_2,13612
2020-03-18,170,170_3,8296
2020-03-19,170,170_4,5431
2020-03-20,170,170_5,3635
2020-03-21,170,170_6,3068
2020-03-22,170,170_7,1513
2020-03-23,170,170_1,3684
2020-03-24,170,170_2,3509
2020-03-25,170,170_3,3500
2020-03-26,170,170_4,3428
2020-03-27,170,170_5,3658
2020-03-28,170,170_6,3339
2020-03-29,170,170_7,873
2020-03-30,170,170_1,3685
2020-03-31,170,170_2,3956
2020-04-01,170,170_3,3973
2020-04-02,170,170_4,3644
2020-04-03,170,170_5,3516
2020-04-04,170,170_6,3995
2020-04-05,170,170_7,2529
2020-04-06,170,170_1,4622
2020-04-07,170,170_2,4282
2020-04-08,170,170_3,4301
2020-04-09,170,170_4,4672
2020-04-10,170,170_5,2889
2020-04-11,170,170_6,4459
2020-04-12,170,170_7,2531
2020-04-13,170,170_1,2070
2020-04-14,170,170_2,4312
2020-04-15,170,170_3,4401
2020-04-16,170,170_4,4912
2020-04-17,170,170_5,4721
2020-04-18,170,170_6,3702
2020-04-19,170,170_7,2470
2020-04-20,170,170_1,13442
2020-04-21,170,170_2,11670
2020-04-22,170,170_3,10829
2020-04-23,170,170_4,10961
2020-04-24,170,170_5,10284
2020-04-25,170,170_6,12952
2020-04-26,170,170_7,3139
2020-04-27,170,170_1,12980
2020-04-28,170,170_2,9065
2020-04-29,170,170_3,10853
2020-04-30,170,170_4,11637
2020-05-01,170,170_5,2664
2020-05-02,170,170_6,17110
2020-05-03,170,170_7,3365
2020-05-04,170,170_1,15100
2020-05-05,170,170_2,16004
2020-05-06,170,170_3,15455
2020-05-07,170,170_4,15986
2020-05-08,170,170_5,17178
2020-05-09,170,170_6,23389
2020-05-10,170,170_7,2052
