date,station,id,count
2020-02-20,802,802_5,3757
2020-02-20,816,816_5,2700
2020-02-20,911,911_5,1523
2020-02-20,916,916_5,2032
2020-02-21,802,802_6,3856
2020-02-21,816,816_6,2177
2020-02-21,911,911_6,2192
2020-02-21,916,916_6,1819
2020-02-22,802,802_7,2333
2020-02-22,816,816_7,1016
2020-02-22,911,911_7,2245
2020-02-22,916,916_7,2193
2020-02-23,802,802_1,3343
2020-02-23,816,816_1,2428
2020-02-23,911,911_1,1885
2020-02-23,916,916_1,2057
2020-02-24,802,802_2,2659
2020-02-24,816,816_2,2224
2020-02-24,911,911_2,1031
2020-02-24,916,916_2,2005
2020-02-25,802,802_3,2451
2020-02-25,816,816_3,1984
2020-02-25,911,911_3,899
2020-02-25,916,916_3,2133
2020-02-26,802,802_4,2510
2020-02-26,816,816_4,2044
2020-02-26,911,911_4,788
2020-02-26,916,916_4,1760
2020-02-27,802,802_5,3400
2020-02-27,816,816_5,2375
2020-02-27,911,911_5,1670
2020-02-27,916,916_5,2132
2020-02-28,802,802_6,3126
2020-02-28,816,816_6,1671
2020-02-28,911,911_6,1160
2020-02-28,916,916_6,1725
2020-02-29,802,802_7,2350
2020-02-29,816,816_7,1013
2020-02-29,911,911_7,3234
2020-02-29,916,916_7,777
2020-03-01,802,802_1,2753
2020-03-01,816,816_1,1499
2020-03-01,911,911_1,928
2020-03-01,916,916_1,1719
2020-03-02,802,802_2,3109
2020-03-02,816,816_2,1971
2020-03-02,911,911_2,1578
2020-03-02,916,916_2,2058
2020-03-03,802,802_3,3050
2020-03-03,816,816_3,1984
2020-03-03,911,911_3,1845
2020-03-03,916,916_3,2180
2020-03-04,802,802_4,2573
2020-03-04,816,816_4,1677
2020-03-04,911,911_4,640
2020-03-04,916,916_4,1601
2020-03-05,802,802_5,2902
2020-03-05,816,816_5,1993
2020-03-05,911,911_5,950
2020-03-05,916,916_5,1929
2020-03-06,802,802_6,3448
2020-03-06,816,816_6,1946
2020-03-06,911,911_6,1894
2020-03-06,916,916_6,1795
2020-03-07,802,802_7,2506
2020-03-07,816,816_7,1016
2020-03-07,911,911_7,3563
2020-03-07,916,916_7,936
2020-03-08,802,802_1,3174
2020-03-08,816,816_1,1938
2020-03-08,911,911_1,1340
2020-03-08,916,916_1,1887
2020-03-09,802,802_2,2575
2020-03-09,816,816_2,1891
2020-03-09,911,911_2,706
2020-03-09,916,916_2,1625
2020-03-10,802,802_3,3654
2020-03-10,816,816_3,2422
2020-03-10,911,911_3,2608
2020-03-10,916,916_3,2122
2020-03-11,802,802_4,3137
2020-03-11,816,816_4,2156
2020-03-11,911,911_4,1791
2020-03-11,916,916_4,1941
2020-03-12,802,802_5,3360
2020-03-12,816,816_5,2279
2020-03-12,911,911_5,2400
2020-03-12,916,916_5,2082
2020-03-13,802,802_6,2835
2020-03-13,816,816_6,1691
2020-03-13,911,911_6,2248
2020-03-13,916,916_6,1744
2020-03-14,802,802_7,2323
2020-03-14,816,816_7,813
2020-03-14,911,911_7,5345
2020-03-14,916,916_7,862
2020-03-15,802,802_1,3303
2020-03-15,816,816_1,1899
2020-03-15,911,911_1,2758
2020-03-15,916,916_1,1906
2020-03-16,802,802_2,2749
2020-03-16,816,816_2,1489
2020-03-16,911,911_2,3195
2020-03-16,916,916_2,1420
2020-03-17,802,802_3,2853
2020-03-17,816,816_3,1438
2020-03-17,911,911_3,3349
2020-03-17,916,916_3,1335
2020-03-18,802,802_4,2711
2020-03-18,816,816_4,1238
2020-03-18,911,911_4,3273
2020-03-18,916,916_4,1440
2020-03-19,802,802_5,2597
2020-03-19,816,816_5,1208
2020-03-19,911,911_5,2647
2020-03-19,916,916_5,1228
2020-03-20,802,802_6,1763
2020-03-20,816,816_6,805
2020-03-20,911,911_6,2073
2020-03-20,916,916_6,892
2020-03-21,802,802_7,1333
2020-03-21,816,816_7,446
2020-03-21,911,911_7,3332
2020-03-21,916,916_7,526
2020-03-22,802,802_1,2124
2020-03-22,816,816_1,974
2020-03-22,911,911_1,2333
2020-03-22,916,916_1,1152
2020-03-23,802,802_2,2093
2020-03-23,816,816_2,1005
2020-03-23,911,911_2,2700
2020-03-23,916,916_2,1108
2020-03-24,802,802_3,2165
2020-03-24,816,816_3,911
2020-03-24,911,911_3,2620
2020-03-24,916,916_3,1159
